"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.234763948E0,-6.682254791E0,1.844202161E0,6.481280327E-1,6.962304263E0
3.236763717E0,-6.495330334E0,1.868025899E0,7.794640660E-1,6.803410993E0
3.238761486E0,-6.327952862E0,1.925447226E0,8.808676600E-1,6.672800182E0
3.240761409E0,-6.240599155E0,1.969429493E0,9.211847782E-1,6.608502988E0
3.242759948E0,-6.064059258E0,2.064113617E0,9.889908433E-1,6.481626539E0
3.244759640E0,-5.972429276E0,2.111150265E0,1.021977544E0,6.416486967E0
3.246757524E0,-5.780006886E0,2.211332083E0,1.087950945E0,6.283478848E0
3.248786832E0,-5.573534489E0,2.299907684E0,1.157589674E0,6.139533851E0
3.250782524E0,-5.465411186E0,2.333505154E0,1.197906733E0,6.062255874E0
3.252782217E0,-5.247943401E0,2.386650562E0,1.279151797E0,5.905356905E0
3.254780909E0,-5.033529758E0,2.425135136E0,1.359175205E0,5.750222560E0
3.256820524E0,-4.930904388E0,2.453234911E0,1.397048831E0,5.681894495E0
3.258815871E0,-4.730540276E0,2.497828007E0,1.467909217E0,5.547243777E0
3.260815486E0,-4.547280788E0,2.513710499E0,1.538158655E0,5.418711571E0
3.262813332E0,-4.459316254E0,2.510656118E0,1.567480206E0,5.352185516E0
3.264812563E0,-4.311486721E0,2.491108418E0,1.618792892E0,5.235936336E0
3.266810486E0,-4.180761814E0,2.456289053E0,1.660942554E0,5.125510260E0
3.268830217E0,-4.125783920E0,2.408641577E0,1.684766293E0,5.065775820E0
3.270825063E0,-4.037208557E0,2.293798923E0,1.714087844E0,4.949612467E0
3.272824947E0,-3.981008768E0,2.126421928E0,1.732413888E0,4.834393334E0
3.274822909E0,-3.961461067E0,2.043344259E0,1.737300754E0,4.783998689E0
3.276822447E0,-3.948022127E0,1.834428310E0,1.745852828E0,4.690416617E0
3.278827601E0,-3.961461067E0,1.598023534E0,1.745852828E0,4.614634882E0
3.280827678E0,-3.976121902E0,1.467298269E0,1.745852828E0,4.583722471E0
3.282826370E0,-4.029878139E0,1.193019867E0,1.735468149E0,4.546984046E0
3.284826640E0,-4.101349354E0,9.169087410E-1,1.725083470E0,4.542873666E0
3.286825409E0,-4.147164345E0,7.666358948E-1,1.723861694E0,4.556138918E0
3.288840217E0,-4.237572193E0,4.825835526E-1,1.718363881E0,4.598116941E0
3.290835678E0,-4.360967159E0,2.058615834E-1,1.716531396E0,4.691150561E0
3.292835563E0,-4.426940441E0,7.513642311E-2,1.712255239E0,4.747132309E0
3.294834101E0,-4.573548317E0,-1.685988009E-1,1.698816299E0,4.881776990E0
3.296833678E0,-4.729929447E0,-3.921754956E-1,1.678657651E0,5.034275092E0
3.298831947E0,-4.808120251E0,-4.984660447E-1,1.662775159E0,5.111879299E0
3.300832293E0,-4.971221447E0,-7.092145681E-1,1.641394973E0,5.283011020E0
3.302830986E0,-5.052466393E0,-8.197811842E-1,1.631621122E0,5.372303540E0
3.304830909E0,-5.220454216E0,-1.046412110E0,1.610240817E0,5.562463125E0
3.306829178E0,-5.385387897E0,-1.283427835E0,1.585806131E0,5.758851526E0
3.308871640E0,-5.467244148E0,-1.407433510E0,1.576032281E0,5.861356960E0
3.310866909E0,-5.621792793E0,-1.677435994E0,1.554041147E0,6.069051789E0
3.312866563E0,-5.761681080E0,-1.957823157E0,1.540602207E0,6.277220367E0
3.314864947E0,-5.826432705E0,-2.087937355E0,1.538158655E0,6.377517739E0
3.316864601E0,-5.940664291E0,-2.352442026E0,1.528995752E0,6.569878516E0
3.318862755E0,-6.033515930E0,-2.583960056E0,1.518000126E0,6.736801054E0
3.320862409E0,-6.071389675E0,-2.684752703E0,1.513724089E0,6.808893469E0
3.322860986E0,-6.131254673E0,-2.905275106E0,1.461800575E0,6.940444383E0
3.324860947E0,-6.144082546E0,-3.138014793E0,1.381777167E0,7.036063908E0
3.326866986E0,-6.139806747E0,-3.231477261E0,1.339627504E0,7.066418756E0
3.328882024E0,-6.114760876E0,-3.402519464E0,1.268156290E0,7.111656604E0
3.330877216E0,-6.051230907E0,-3.549737930E0,1.215621829E0,7.120096299E0
3.332876486E0,-6.026185513E0,-3.633426428E0,1.200350165E0,7.138455012E0
3.334874909E0,-5.963266373E0,-3.750101805E0,1.193019867E0,7.144725732E0
3.336875024E0,-5.904623508E0,-3.767816782E0,1.211956620E0,7.108435899E0
3.338873947E0,-5.886297703E0,-3.754377842E0,1.234558702E0,7.089992159E0
3.340873870E0,-5.869193077E0,-3.671911001E0,1.289536476E0,7.042248370E0
3.342872293E0,-5.868582249E0,-3.475212336E0,1.351844788E0,6.953045571E0
3.344872486E0,-5.873469353E0,-3.349985123E0,1.383609772E0,6.901769234E0
3.346870524E0,-5.869193077E0,-3.032945871E0,1.455080986E0,6.764868713E0
3.348900255E0,-5.846591473E0,-2.674978971E0,1.546710849E0,6.612900936E0
3.350895332E0,-5.821545601E0,-2.468506575E0,1.602910399E0,6.523284421E0
3.352895332E0,-5.768400669E0,-2.056172371E0,1.736078978E0,6.365238512E0
3.354893370E0,-5.693874836E0,-1.631621122E0,1.807550311E0,6.192708314E0
3.356893255E0,-5.650503635E0,-1.412320495E0,1.971262097E0,6.148879147E0
3.358891832E0,-5.556430340E0,-1.000597239E0,2.160019398E0,6.044898407E0
3.360891986E0,-5.511837006E0,-8.032878041E-1,2.259590626E0,6.010937387E0
3.362890562E0,-5.403102875E0,-4.483750761E-1,2.458732605E0,5.953144287E0
3.364890601E0,-5.277265072E0,-1.496619880E-1,2.644435644E0,5.904656233E0
3.366889216E0,-5.191743851E0,-3.665191308E-2,2.726291656E0,5.864146466E0
3.368884524E0,-5.018258095E0,1.472185254E-1,2.874120951E0,5.784907851E0
3.370879562E0,-4.888143539E0,4.098905921E-1,3.057380438E0,5.780097984E0
3.372879447E0,-4.847826481E0,6.010913849E-1,3.171612263E0,5.824247315E0
3.374884985E0,-4.800179005E0,1.053131700E0,3.420845270E0,5.987736402E0
3.376885062E0,-4.754364014E0,1.494787216E0,3.639535189E0,6.171270727E0
3.378883832E0,-4.731762409E0,1.685377240E0,3.722612858E0,6.252033144E0
3.380883832E0,-4.671286583E0,1.976759911E0,3.841120720E0,6.362602177E0
3.382882332E0,-4.600426197E0,2.127643585E0,3.901596308E0,6.396346001E0
3.384882101E0,-4.568661213E0,2.155132532E0,3.913813591E0,6.390242432E0
3.386880601E0,-4.509407043E0,2.144747972E0,3.910148382E0,6.342235893E0
3.388908908E0,-4.484972477E0,2.077552795E0,3.883881330E0,6.286154462E0
3.390904639E0,-4.488027096E0,2.032959461E0,3.867387772E0,6.263545287E0
3.392904139E0,-4.528954983E0,1.907121301E0,3.814242601E0,6.220690598E0
3.394902255E0,-4.605313301E0,1.732413888E0,3.731164932E0,6.175091921E0
3.396902024E0,-4.646241188E0,1.632842779E0,3.685961008E0,6.151425954E0
3.398900216E0,-4.758029461E0,1.359786034E0,3.597996235E0,6.118287286E0
3.400900139E0,-4.870428562E0,8.912523985E-1,3.495981693E0,6.061129698E0
3.402898639E0,-4.922352314E0,5.577199459E-1,3.441004038E0,6.031675773E0
3.404898178E0,-5.002375603E0,-1.673770845E-1,3.301115751E0,5.995760332E0
3.406896524E0,-5.064683914E0,-8.692612648E-1,3.124575615E0,6.014117647E0
3.408910101E0,-5.084842205E0,-1.232115149E0,3.029280663E0,6.045681874E0
3.410905216E0,-5.122105122E0,-1.874745488E0,2.846632004E0,6.152555996E0
3.412904255E0,-5.143485546E0,-2.178345442E0,2.756223917E0,6.228756112E0
3.414901831E0,-5.179526329E0,-2.681087494E0,2.583349228E0,6.378825627E0
3.416942485E0,-5.199074268E0,-3.151453733E0,2.424524069E0,6.545254070E0
3.418937101E0,-5.201517582E0,-3.362202406E0,2.353052855E0,6.625484730E0
3.420936139E0,-5.252830029E0,-3.729943275E0,2.233934164E0,6.818736100E0
3.422940831E0,-5.323079586E0,-4.103792667E0,2.081828833E0,7.036355720E0
3.424940101E0,-5.463578701E0,-4.246735096E0,2.006081581E0,7.204846598E0
3.426938024E0,-5.738468170E0,-4.276667595E0,1.903456092E0,7.405609209E0
3.428972524E0,-5.970596790E0,-3.863111734E0,1.778839588E0,7.330479424E0
3.430966870E0,-6.277251244E0,-3.568063974E0,1.723861694E0,7.423386211E0
3.432966754E0,-6.809925556E0,-2.683531046E0,1.646892667E0,7.502578251E0
3.434964485E0,-7.392080307E0,-1.653001308E0,1.635897160E0,7.749285393E0
3.436963985E0,-7.696902275E0,-1.188132882E0,1.649336219E0,7.960796087E0
3.438961716E0,-8.280889511E0,-4.221078753E-1,1.716531396E0,8.467454528E0
3.440961254E0,-8.834333420E0,8.002334833E-2,1.814880610E0,9.019181911E0
3.442959408E0,-9.082344055E0,2.480112910E-1,1.868025899E0,9.275775110E0
3.444959024E0,-9.525221825E0,4.691445231E-1,1.996307611E0,9.743469170E0
3.446957254E0,-9.906401634E0,5.290092826E-1,2.128865480E0,1.014636449E1
3.448970101E0,-1.008233070E1,5.021312237E-1,2.202169180E0,1.033223486E1
3.450964870E0,-1.037554646E1,3.286454976E-1,2.348776817E0,1.064315389E1
3.452964062E0,-1.058385086E1,2.321287990E-2,2.519819021E0,1.087970247E1
3.454962754E0,-1.064188385E1,-1.545489132E-1,2.607783794E0,1.095783343E1
3.456962793E0,-1.067670250E1,-5.216789246E-1,2.787988901E0,1.104703613E1
3.458961062E0,-1.060400963E1,-8.081747293E-1,2.983465910E0,1.104532641E1
3.460961139E0,-1.054292297E1,-8.973610401E-1,3.084869385E0,1.102156526E1
3.462959254E0,-1.034744644E1,-9.963212013E-1,3.279735565E0,1.090041142E1
3.464958524E0,-1.022954941E1,-9.969320893E-1,3.378084898E0,1.081891918E1
3.466956677E0,-9.947329521E0,-8.698720932E-1,3.561955214E0,1.060158323E1
3.468976177E0,-9.605245590E0,-5.803219676E-1,3.717725992E0,1.031595866E1
3.470980293E0,-9.418320656E0,-4.111123085E-1,3.795305729E0,1.016258446E1
3.472979793E0,-9.010872841E0,-4.398229718E-2,3.921144009E0,9.827163077E0
3.474977985E0,-8.567996025E0,2.993239760E-1,4.032321453E0,9.474163131E0
3.476977485E0,-8.321817398E0,4.654793143E-1,4.089742661E0,9.284142978E0
3.478975870E0,-7.838623047E0,7.263187766E-1,4.197865963E0,8.921526152E0
3.480975062E0,-7.320609093E0,9.694431424E-1,4.299880505E0,8.545180504E0
3.482973908E0,-7.062212944E0,1.082453251E0,4.348138809E0,8.363783104E0
3.484973754E0,-6.571077347E0,1.302364707E0,4.423275471E0,8.027488849E0
3.486972216E0,-6.112317562E0,1.510669708E0,4.461759567E0,7.716854760E0
3.489001293E0,-5.891184330E0,1.599245191E0,4.458705425E0,7.559344684E0
3.490996139E0,-5.473352432E0,1.758681059E0,4.426329613E0,7.255545448E0
3.492996139E0,-5.079344749E0,1.901012659E0,4.367686272E0,6.963495931E0
3.494994370E0,-4.889976501E0,1.976759911E0,4.328591347E0,6.823206942E0
3.496993716E0,-4.538728714E0,2.127643585E0,4.218635559E0,6.551626634E0
3.498992408E0,-4.236350536E0,2.268753529E0,4.105014324E0,6.320209731E0
3.500992139E0,-4.101349354E0,2.331061840E0,4.045149803E0,6.214350550E0
3.502990254E0,-3.882048607E0,2.437352419E0,3.910759211E0,6.025365201E0
3.504989523E0,-3.700010777E0,2.714074373E0,3.752545118E0,5.927720836E0
3.506987331E0,-3.557679176E0,2.864347219E0,3.650530815E0,5.847045523E0
3.509007370E0,-3.519805431E0,2.911994696E0,3.422677994E0,5.708193062E0
3.511001985E0,-3.516751289E0,2.753780603E0,3.162449360E0,5.472835937E0
3.513001062E0,-3.503312111E0,2.613281488E0,3.022561312E0,5.313973350E0
3.514998831E0,-3.488040447E0,2.268142700E0,2.745839357E0,4.985030717E0
3.516998408E0,-3.480710268E0,2.084272146E0,2.615114212E0,4.826837131E0
3.519003100E0,-3.477045059E0,1.686598897E0,2.349387646E0,4.522618765E0
3.521002446E0,-3.508810043E0,1.301142931E0,2.079996109E0,4.281483932E0
3.523000293E0,-3.535077095E0,1.114218235E0,1.949270964E0,4.187828749E0
3.524999677E0,-3.605326653E0,7.751879692E-1,1.699427128E0,4.060461701E0
3.526997985E0,-3.670689344E0,4.825835526E-1,1.459967971E0,3.979742909E0
3.529012331E0,-3.696956396E0,3.543018401E-1,1.341460109E0,3.948737977E0
3.531006985E0,-3.737273455E0,1.343903542E-1,1.114829063E0,3.902322063E0
3.533006369E0,-3.770260334E0,-3.604105115E-2,8.985827565E-1,3.876030562E0
3.535004408E0,-3.775758028E0,-1.038470939E-1,7.977899909E-1,3.860518330E0
3.537004023E0,-3.793473244E0,-2.095267773E-1,6.126978397E-1,3.848342418E0
3.539002177E0,-3.794694901E0,-2.761110961E-1,4.581489265E-1,3.832211785E0
3.541001331E0,-3.795305729E0,-2.968805134E-1,3.891211748E-1,3.826734757E0
3.542998677E0,-3.787975311E0,-3.005456924E-1,2.712241709E-1,3.809546853E0
3.544998369E0,-3.772703648E0,-2.547308207E-1,1.734857261E-1,3.785271179E0
3.546996139E0,-3.764762402E0,-2.168571651E-1,1.307251602E-1,3.773268085E0
3.549031139E0,-3.732386589E0,-1.069014147E-1,5.497787148E-2,3.734321910E0
3.551025985E0,-3.758653879E0,8.307767659E-2,-3.481931984E-2,3.759733138E0
3.553025908E0,-3.707952023E0,1.771509200E-1,-1.062905490E-1,3.713702779E0
3.555024523E0,-3.720780134E0,4.172209501E-1,-2.357939780E-1,3.751516617E0
3.557024331E0,-3.685349941E0,5.992587805E-1,-3.310889602E-1,3.748404351E0
3.559022331E0,-3.665802240E0,6.572909951E-1,-3.720169365E-1,3.742797633E0
3.561021985E0,-3.602883101E0,6.921103001E-1,-4.679227769E-1,3.698477393E0
3.563019946E0,-3.506366491E0,5.754350424E-1,-5.485569835E-1,3.595364547E0
3.565019523E0,-3.445280075E0,4.862487316E-1,-5.748242140E-1,3.526586948E0
3.567024677E0,-3.324328661E0,3.280346394E-1,-6.188064814E-1,3.397306173E0
3.569038946E0,-3.219259739E0,3.097086847E-1,-6.493497491E-1,3.298667584E0
3.571033908E0,-3.178331852E0,3.677408695E-1,-6.621779203E-1,3.267339331E0
3.573033446E0,-3.098308563E0,5.754350424E-1,-6.927211881E-1,3.226531278E0
3.575032023E0,-3.054326296E0,7.024950385E-1,-7.098253965E-1,3.213449936E0
3.577072946E0,-2.965139866E0,1.001819015E0,-7.464773059E-1,3.217596017E0
3.579068023E0,-2.866790533E0,1.559538960E0,-8.093964458E-1,3.362405736E0
3.581067715E0,-2.844799519E0,1.798387289E0,-8.533787727E-1,3.472079560E0
3.583065908E0,-2.778825998E0,2.251038313E0,-9.553932548E-1,3.701597451E0
3.585065639E0,-2.727513313E0,2.660928965E0,-1.089783549E0,3.963268855E0
3.587063677E0,-2.708576441E0,2.852740765E0,-1.163698316E0,4.102281070E0
3.589083446E0,-2.692083120E0,3.208875179E0,-1.334740520E0,4.396103240E0
3.591078331E0,-2.706133127E0,3.464216709E0,-1.536326051E0,4.656635228E0
3.593078100E0,-2.720182896E0,3.520416498E0,-1.648725271E0,4.744578203E0
3.595076408E0,-2.772717237E0,3.479488373E0,-1.903456092E0,4.839209162E0
3.597076138E0,-2.844799519E0,3.272405148E0,-2.174069405E0,4.850577030E0
3.599074138E0,-2.893668652E0,3.117245436E0,-2.314568520E0,4.842289211E0
3.601074292E0,-2.997515678E0,2.688417912E0,-2.599231720E0,4.792566812E0
3.603072638E0,-3.106860638E0,2.092824221E0,-2.901609898E0,4.738336864E0
3.605072523E0,-3.161838531E0,1.737300754E0,-3.056769609E0,4.728559744E0
3.607071100E0,-3.277292013E0,9.792169929E-1,-3.342654705E0,4.782556778E0
3.609100754E0,-3.409849882E0,2.186897546E-1,-3.583946466E0,4.951724316E0
3.611096138E0,-3.486207962E0,-1.398881376E-1,-3.685961008E0,5.075384044E0
3.613095985E0,-3.637091637E0,-8.063421249E-1,-3.844785929E0,5.353597112E0
3.615100985E0,-3.781866789E0,-1.387885809E0,-3.960239410E0,5.649091928E0
3.617101023E0,-3.845396757E0,-1.648114443E0,-3.994447947E0,5.784373072E0
3.619099485E0,-3.943135262E0,-2.106263399E0,-4.039651871E0,6.025234305E0
3.621099254E0,-3.991393566E0,-2.480112791E0,-4.051869392E0,6.204822933E0
3.623097523E0,-4.005443573E0,-2.639548779E0,-4.043316841E0,6.273691660E0
3.625097485E0,-4.000556469E0,-2.885727406E0,-4.010330200E0,6.357249644E0
3.627095600E0,-3.960239410E0,-3.032945871E0,-3.948632956E0,6.361914733E0
3.629115408E0,-3.921144009E0,-3.068986893E0,-3.908926725E0,6.330383798E0
3.631110408E0,-3.825849056E0,-3.084258556E0,-3.797138453E0,6.210316600E0
3.633110754E0,-3.770871162E0,-3.071430445E0,-3.729943275E0,6.129080774E0
3.635109100E0,-3.634037256E0,-3.004235268E0,-3.591887712E0,5.927336135E0
3.637108908E0,-3.463605881E0,-2.904664278E0,-3.429397583E0,5.674011636E0
3.639107292E0,-3.363424063E0,-2.839912415E0,-3.329826355E0,5.519553198E0
3.641107138E0,-3.604715824E0,-2.126421928E0,-3.048828363E0,5.177934026E0
3.643105831E0,-3.772703648E0,-1.669494748E0,-2.736065388E0,4.950410017E0
3.645105792E0,-3.743382215E0,-1.611462474E0,-2.638937950E0,4.855277049E0
3.647104023E0,-3.678019524E0,-1.620625496E0,-2.466063023E0,4.715476799E0
3.649117138E0,-3.758653879E0,-1.560760736E0,-2.300518513E0,4.675022833E0
3.651112407E0,-3.811188221E0,-1.526552200E0,-2.220495224E0,4.667559996E0
3.653112407E0,-3.932750463E0,-1.448972344E0,-2.057394028E0,4.668931061E0
3.655111023E0,-4.105625153E0,-1.587027907E0,-1.863139033E0,4.779759673E0
3.657110754E0,-4.209472179E0,-1.718974829E0,-1.764789701E0,4.877398198E0
3.659108754E0,-4.436714172E0,-2.018909693E0,-1.571145415E0,5.121418447E0
3.661108484E0,-4.660290718E0,-1.971873045E0,-1.431257248E0,5.258810720E0
3.663114177E0,-4.770246506E0,-1.820378423E0,-1.381777167E0,5.289455309E0
3.665113677E0,-4.951062679E0,-1.404990077E0,-1.323134065E0,5.313915931E0
3.667111946E0,-5.087285995E0,-9.272934198E-1,-1.291980028E0,5.330062315E0
3.669147330E0,-5.130657196E0,-6.805039048E-1,-1.279762745E0,5.331465231E0
3.671142330E0,-5.169752598E0,-2.388483137E-1,-1.257771492E0,5.325915843E0
3.673141792E0,-5.094005108E0,3.604105115E-2,-1.231504321E0,5.240876824E0
3.675139907E0,-4.934569359E0,1.368338168E-1,-1.194241524E0,5.078869074E0
3.677139484E0,-5.144707203E0,5.455026627E-1,-1.101390004E0,5.289484408E0
3.679137600E0,-5.176472187E0,7.684684992E-1,-1.009149432E0,5.329614500E0
3.681137369E0,-5.213123798E0,8.423831463E-1,-9.657779336E-1,5.368332713E0
3.683135407E0,-5.224119663E0,9.932668805E-1,-8.930850029E-1,5.392180095E0
3.685135061E0,-5.213123798E0,1.062294602E0,-8.570439219E-1,5.388845316E0
3.687133100E0,-5.165476322E0,1.169196129E0,-7.953465581E-1,5.355533715E0
3.689147253E0,-5.135544300E0,1.306640744E0,-7.458664775E-1,5.351396275E0
3.691142638E0,-5.115996361E0,1.380555511E0,-7.263187766E-1,5.348541039E0
3.693142138E0,-5.040860176E0,1.510669708E0,-7.128797174E-1,5.310422937E0
3.695139638E0,-4.924795628E0,1.593136549E0,-7.220427394E-1,5.226188071E0
3.697139600E0,-4.860044003E0,1.613906026E0,-7.458664775E-1,5.175039823E0
3.699137946E0,-4.722599030E0,1.593747377E0,-8.252789378E-1,5.052133967E0
3.701137369E0,-4.517959118E0,1.456913590E0,-9.315695167E-1,4.837599980E0
3.703135446E0,-4.441601276E0,1.345125318E0,-9.938777685E-1,4.746048571E0
3.705135023E0,-4.274224281E0,1.036027431E0,-1.118494272E0,4.537992451E0
3.707132830E0,-4.065308094E0,5.907067060E-1,-1.254106402E0,4.295165559E0
3.709151023E0,-3.955963373E0,3.396410644E-1,-1.323134065E0,4.185174550E0
3.711145984E0,-3.715282440E0,-2.046398520E-1,-1.433089852E0,3.987348443E0
3.713145292E0,-3.489873171E0,-7.250970602E-1,-1.518610954E0,3.874423793E0
3.715143907E0,-3.378084898E0,-9.712757468E-1,-1.557095528E0,3.844396004E0
3.717143792E0,-3.147788525E0,-1.422094345E0,-1.612684250E0,3.812043469E0
3.719142330E0,-2.911383867E0,-1.791056871E0,-1.648725271E0,3.795040943E0
3.721142215E0,-2.791043282E0,-1.954768777E0,-1.654833913E0,3.788075877E0
3.723140638E0,-2.541199446E0,-2.235155821E0,-1.665218711E0,3.771812498E0
3.725140023E0,-2.252871037E0,-2.491108418E0,-1.655444860E0,3.744535584E0
3.727138484E0,-2.094046116E0,-2.596788168E0,-1.646281838E0,3.720024438E0
3.729166753E0,-1.772120118E0,-2.757445812E0,-1.623068929E0,3.657631729E0
3.731161599E0,-1.436755061E0,-2.861903667E0,-1.601688623E0,3.580525681E0
3.733160753E0,-1.262047648E0,-2.902831554E0,-1.597412586E0,3.545549643E0
3.735158369E0,-9.126327038E-1,-2.966972589E0,-1.589471340E0,3.487440887E0
3.737198407E0,-7.409795523E-1,-2.986520290E0,-1.594969153E0,3.465873734E0
3.739192984E0,-4.269948006E-1,-3.064100027E0,-1.641394973E0,3.502172325E0
3.741192369E0,-1.392772794E-1,-3.196047068E0,-1.678046823E0,3.612472305E0
3.743189907E0,4.276056774E-3,-3.266296387E0,-1.698816299E0,3.681669077E0
3.745189292E0,2.290744632E-1,-3.397021532E0,-1.734246373E0,3.820973813E0
3.747187369E0,3.866777122E-1,-3.507588148E0,-1.775785327E0,3.950456657E0
3.749206599E0,4.331034720E-1,-3.537520647E0,-1.801441550E0,3.993347293E0
3.751201599E0,5.106833577E-1,-3.565009594E0,-1.847867370E0,4.047802455E0
3.753200946E0,5.326744914E-1,-3.540575027E0,-1.887573600E0,4.047511301E0
3.755199138E0,5.503895879E-1,-3.541185856E0,-1.904677868E0,4.058413944E0
3.757198330E0,5.803219676E-1,-3.506977320E0,-1.936442852E0,4.047897532E0
3.759203676E0,5.766568184E-1,-3.403741121E0,-1.979814291E0,3.979654675E0
3.761203292E0,5.485569835E-1,-3.313333035E0,-2.005470514E0,3.911649594E0
3.763201907E0,4.477642179E-1,-3.043330669E0,-2.073887587E0,3.709900818E0
3.765201638E0,3.200933933E-1,-2.747671843E0,-2.160630465E0,3.510054749E0
3.767199984E0,2.486221492E-1,-2.605340242E0,-2.207667112E0,3.423945798E0
3.769213753E0,9.590584040E-2,-2.324342251E0,-2.309681416E0,3.278169164E0
3.771208945E0,-5.742133409E-2,-2.068389654E0,-2.417193890E0,3.181879833E0
3.773208676E0,-1.398881376E-1,-1.938275456E0,-2.468506575E0,3.141656433E0
3.775207407E0,-3.304781020E-1,-1.663996935E0,-2.577851295E0,3.086003707E0
3.777207215E0,-5.558874011E-1,-1.370170712E0,-2.666426897E0,3.048968839E0
3.779205253E0,-6.615670323E-1,-1.233336926E0,-2.700024366E0,3.041204118E0
3.781205215E0,-8.362745047E-1,-1.004873276E0,-2.745839357E0,3.041177260E0
3.783203369E0,-9.828822017E-1,-7.476990819E-1,-2.783712864E0,3.045351974E0
3.785202792E0,-1.054353356E0,-5.919284225E-1,-2.797762871E0,3.047870952E0
3.787201099E0,-1.174082994E0,-2.522873580E-1,-2.822808266E0,3.067632034E0
3.789234676E0,-1.287703991E0,9.590584040E-2,-2.886338234E0,3.162013267E0
3.791230253E0,-1.342070937E0,2.687807083E-1,-2.926655293E0,3.230899050E0
3.793229445E0,-1.428813815E0,5.974262357E-1,-2.989574432E0,3.366895055E0
3.795227715E0,-1.453248382E0,7.470881939E-1,-3.012787342E0,3.427383725E0
3.797227407E0,-1.463633180E0,1.016479731E0,-3.043330669E0,3.526657722E0
3.799225868E0,-1.458746195E0,1.266934514E0,-3.069597960E0,3.627050476E0
3.801225484E0,-1.447139740E0,1.387274981E0,-3.077539206E0,3.672872563E0
3.803223638E0,-1.377501130E0,1.550375938E0,-3.087312937E0,3.719230577E0
3.805223176E0,-1.258382440E0,1.662775159E0,-3.108082294E0,3.742796166E0
3.807228368E0,-1.185078621E0,1.709200978E0,-3.122132301E0,3.751464971E0
3.809252176E0,-9.896016717E-1,1.751961470E0,-3.147788525E0,3.735940719E0
3.811247022E0,-8.356636763E-1,1.181413412E0,-3.279735565E0,3.584792436E0
3.813246522E0,-8.466592431E-1,7.922922373E-1,-3.349374056E0,3.544413270E0
3.815244715E0,-7.629706860E-1,1.398881376E-1,-3.422067165E0,3.508879685E0
3.817244291E0,-5.369505286E-1,-2.620611787E-1,-3.446501732E0,3.497908821E0
3.819242484E0,-4.257730842E-1,-3.769038618E-1,-3.444669008E0,3.491286843E0
3.821241715E0,-1.960877478E-1,-6.108652353E-1,-3.447723389E0,3.506907941E0
