"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.257739230E0,2.298433632E-1,1.644816518E0,1.048181534E1,1.061257283E1
7.259738768E0,1.891419291E-1,1.742978811E0,1.042914295E1,1.057547978E1
7.261843114E0,8.858546615E-2,2.025494576E0,1.040280628E1,1.059853076E1
7.263764153E0,-2.633621916E-2,1.963245392E0,1.011310768E1,1.030194026E1
7.265759191E0,5.746084079E-2,1.843535304E0,1.000058079E1,1.016924482E1
7.267758807E0,3.519476354E-1,1.594538331E0,1.001494598E1,1.014719482E1
7.269756614E0,5.865794420E-1,1.395819545E0,9.979032516E0,1.009323920E1
7.271756345E0,6.464344859E-1,1.331176162E0,9.955090523E0,1.006447887E1
7.273754076E0,6.057330370E-1,1.304839969E0,9.809044838E0,9.913974001E0
7.275753614E0,6.248866320E-1,1.278503656E0,9.696516991E0,9.800382475E0
7.277751691E0,6.368576288E-1,1.242590666E0,9.591172218E0,9.692275467E0
7.279751268E0,7.517793179E-1,1.235408068E0,9.306262016E0,9.417957207E0
7.281828691E0,9.959878922E-1,1.268926859E0,9.196128845E0,9.336538598E0
7.283817499E0,1.130063176E0,1.266532660E0,9.107542992E0,9.264366525E0
7.285815922E0,1.307234168E0,1.276109457E0,8.990227699E0,9.173958284E0
7.287815922E0,1.388636947E0,1.304839969E0,8.949525833E0,9.150132925E0
7.289814230E0,1.419761658E0,1.333570361E0,8.813055992E0,9.025745897E0
7.291814691E0,1.515529633E0,1.414973259E0,8.774748802E0,9.016384859E0
7.293813383E0,1.589749932E0,1.422155857E0,8.779537201E0,9.034938051E0
7.295813345E0,1.996764183E0,1.261744261E0,8.748413086E0,9.061666365E0
7.297811345E0,2.370259762E0,1.132457376E0,8.846575737E0,9.228352687E0
7.299810768E0,2.537853718E0,1.077390790E0,8.930372238E0,9.346283792E0
7.302025499E0,2.904166698E0,9.911994934E-1,9.260771751E0,9.755949676E0
7.303842922E0,3.081337690E0,8.906430602E-1,9.641449928E0,1.016097652E1
7.305837999E0,3.014299870E0,8.858546019E-1,9.789890289E0,1.028166786E1
7.307837845E0,2.741360903E0,9.002198577E-1,1.021127033E1,1.061110254E1
7.309835806E0,2.334346771E0,9.983820915E-1,1.069489861E1,1.099212435E1
7.311835499E0,2.149993181E0,1.063025594E0,1.093910789E1,1.119895422E1
7.313833537E0,1.927332401E0,1.254561663E0,1.155681133E1,1.178339609E1
7.315832845E0,1.707065821E0,1.462857246E0,1.212184334E1,1.232854861E1
7.317830653E0,1.596932530E0,1.587355733E0,1.245224285E1,1.265417890E1
7.319830037E0,1.187524080E0,1.855506301E0,1.303882217E1,1.322361527E1
7.321845653E0,8.547300100E-1,2.049436569E0,1.336682796E1,1.355001267E1
7.323845230E0,8.068459630E-1,2.123656988E0,1.354639339E1,1.373556309E1
7.325843576E0,7.230489254E-1,2.276885748E0,1.402283955E1,1.422487390E1
7.327843191E0,5.841852427E-1,2.315192938E0,1.428859615E1,1.448673085E1
7.330037229E0,5.410895944E-1,2.312798738E0,1.437957573E1,1.457443015E1
7.331906306E0,4.932055473E-1,2.260126352E0,1.437239265E1,1.455737248E1
7.333901422E0,3.734954596E-1,2.154781580E0,1.420719242E1,1.437452257E1
7.335901153E0,2.801215947E-1,2.075772762E0,1.419761562E1,1.435129228E1
7.337898960E0,-5.027823523E-2,1.848323703E0,1.436521053E1,1.448371852E1
7.339898383E0,-1.628057212E-1,1.635239720E0,1.437239265E1,1.446603558E1
7.341970537E0,-1.029506698E-1,1.484405041E0,1.422634697E1,1.430395069E1
7.343959114E0,-1.005564705E-1,1.312022567E0,1.387200451E1,1.393427515E1
7.345957191E0,-2.274491638E-1,1.118092179E0,1.329260826E1,1.334148783E1
7.347957229E0,-3.232172430E-1,1.077390790E0,1.295263100E1,1.300138031E1
7.349955460E0,-5.889736414E-1,1.106121182E0,1.228225517E1,1.234601904E1
7.351955114E0,-8.068459630E-1,1.175553083E0,1.194467258E1,1.202946917E1
7.353953268E0,-8.523358107E-1,1.350329757E0,1.174595356E1,1.185399898E1
7.355953229E0,-8.403648138E-1,1.539471745E0,1.129584408E1,1.143119765E1
7.357951422E0,-7.709329724E-1,1.611297727E0,1.083136845E1,1.097766644E1
7.359951191E0,-6.416460276E-1,1.699883223E0,9.684545517E0,9.853513813E0
7.361966422E0,-6.368576288E-1,1.833958507E0,8.396465302E0,8.617982421E0
7.363965806E0,-6.368576288E-1,1.924938202E0,7.936778545E0,8.191668231E0
7.365963999E0,-5.506663918E-1,2.054224968E0,7.498639584E0,7.794399868E0
7.367963383E0,-2.777273953E-1,2.205059767E0,7.323863029E0,7.653652119E0
7.369961191E0,-1.221042871E-1,2.274491549E0,7.153874874E0,7.507739139E0
7.371960845E0,2.035071403E-1,2.346317768E0,6.308721542E0,6.733987654E0
7.373958537E0,4.501099288E-1,2.389413357E0,5.202600479E0,5.742729916E0
7.375957652E0,5.315127969E-1,2.410961151E0,4.831499100E0,5.425737100E0
7.377955152E0,7.278373241E-1,2.461239338E0,4.479551315E0,5.162734376E0
7.379954845E0,1.118092179E0,2.497152328E0,4.912901878E0,5.623389080E0
7.382025229E0,1.357512355E0,2.504334927E0,5.298368454E0,6.015583221E0
7.384013614E0,1.829170108E0,2.499546528E0,6.337451935E0,7.053856616E0
7.386012037E0,2.298433542E0,2.473210335E0,7.570465565E0,8.289240917E0
7.388011768E0,2.530671120E0,2.425326347E0,8.159439087E0,8.880481430E0
7.390009575E0,2.777273893E0,2.276885748E0,8.789113998E0,9.494523888E0
7.392008883E0,2.961627483E0,2.018311977E0,9.500192642E0,1.015374221E1
7.394006498E0,3.014299870E0,1.862688899E0,9.830592155E0,1.044969644E1
7.396006422E0,3.004723072E0,1.532289028E0,1.035013390E1,1.088584136E1
7.398004998E0,2.870647907E0,1.223437071E0,1.094868469E1,1.138468771E1
7.400004691E0,2.765302896E0,1.101332784E0,1.128866100E1,1.167448934E1
7.402071768E0,2.528276920E0,9.097966552E-1,1.205480576E1,1.235063788E1
7.404060152E0,2.276885748E0,7.565677166E-1,1.234210968E1,1.257315691E1
7.406058152E0,2.149993181E0,7.134721279E-1,1.242351246E1,1.262834807E1
7.408057268E0,1.867477298E0,6.512228847E-1,1.248336792E1,1.263906790E1
7.410055229E0,1.541865945E0,6.536170840E-1,1.243308926E1,1.254536864E1
7.412054652E0,1.438915253E0,6.512228847E-1,1.233971596E1,1.244038417E1
7.414052537E0,1.273715258E0,6.727706790E-1,1.191115379E1,1.199793964E1
7.416052037E0,1.268926859E0,6.991068721E-1,1.161187840E1,1.170190778E1
7.418049383E0,1.288080573E0,7.565677166E-1,1.104205799E1,1.114264739E1
7.420048575E0,1.508347034E0,8.595184088E-1,1.059194851E1,1.073327797E1
7.422068921E0,1.742978811E0,9.121908545E-1,1.069011021E1,1.086961469E1
7.424067998E0,2.315192938E0,1.039083481E0,1.097023201E1,1.125992021E1
7.426065691E0,2.722207308E0,1.098938584E0,1.044350815E1,1.084826904E1
7.428065460E0,2.774879694E0,1.115697980E0,9.969455719E0,1.040839981E1
7.430063229E0,2.849100113E0,1.134851575E0,9.133879662E0,9.634989218E0
7.432062729E0,2.837129116E0,1.175553083E0,8.698134422E0,9.224357381E0
7.434060768E0,2.784456491E0,1.199495077E0,8.623914719E0,9.141328758E0
7.436059691E0,2.624045134E0,1.252167463E0,8.726864815E0,9.198462139E0
7.438057306E0,2.458845139E0,1.259350061E0,9.078812599E0,9.489821927E0
7.440056614E0,2.327163935E0,1.249773264E0,9.263166428E0,9.632438811E0
7.442127614E0,2.073378563E0,1.295263171E0,9.603142738E0,9.909437714E0
7.444115844E0,1.728613615E0,1.295263171E0,9.856928825E0,1.009083037E1
7.446113768E0,1.498770237E0,1.280897856E0,9.847352028E0,1.004277618E1
7.448113383E0,1.039083481E0,1.302445769E0,9.698910713E0,9.840982089E0
7.450111268E0,6.177040339E-1,1.347935557E0,9.514557838E0,9.629397666E0
7.452110537E0,3.567360640E-1,1.374271750E0,9.366117477E0,9.473121981E0
7.454108267E0,-3.423708379E-1,1.434126854E0,8.899248123E0,9.020562886E0
7.456107537E0,-1.060631394E0,1.582567334E0,8.528146744E0,8.738349112E0
7.458104883E0,-1.407790542E0,1.685518026E0,8.425195694E0,8.706708202E0
7.460104152E0,-2.114080191E0,1.872265697E0,8.092401505E0,8.570978707E0
7.462321614E0,-2.422932148E0,2.094926596E0,7.637503624E0,8.281955037E0
7.464138267E0,-2.418143749E0,2.207453966E0,7.438784599E0,8.127471225E0
7.466133037E0,-2.114080191E0,2.410961151E0,7.012616634E0,7.710957190E0
7.468132691E0,-1.654393315E0,2.602497339E0,6.687005520E0,7.363834087E0
7.470130806E0,-1.434126854E0,2.674323320E0,6.581660271E0,7.247549722E0
7.472130421E0,-1.086967587E0,2.772485495E0,6.442796707E0,7.097732297E0
7.474128537E0,-9.433154464E-1,2.815581083E0,6.394912720E0,7.050691424E0
7.476128152E0,-9.457096457E-1,2.885013103E0,6.361393929E0,7.048758760E0
7.478126306E0,-9.433154464E-1,2.935291290E0,6.490680695E0,7.185729947E0
7.480125767E0,-9.361328483E-1,2.940079689E0,6.598419666E0,7.284199021E0
7.482323075E0,-1.012747288E0,2.923320293E0,6.813898087E0,7.483359255E0
7.484140960E0,-1.113303781E0,2.918531895E0,7.022193432E0,7.685601754E0
7.486135614E0,-1.137245774E0,2.930502892E0,7.165845871E0,7.824993431E0
7.488135729E0,-1.213860273E0,2.923320293E0,7.493851185E0,8.134928634E0
7.490328614E0,-1.379060149E0,2.882618904E0,7.857769966E0,8.482679263E0
7.492198229E0,-1.465251446E0,2.863465309E0,8.090007782E0,8.706010641E0
7.494193152E0,-1.656787634E0,2.798821688E0,8.475474358E0,9.078106283E0
7.496193113E0,-1.762132406E0,2.741360903E0,8.896853447E0,9.474923296E0
7.498191690E0,-1.752555609E0,2.712630510E0,9.150638580E0,9.703813780E0
7.500191767E0,-1.786074519E0,2.667140722E0,9.579200745E0,1.010271195E1
7.502263921E0,-1.769315004E0,2.633621931E0,9.806650162E0,1.030712508E1
7.504252613E0,-1.750161409E0,2.636016130E0,9.919178009E0,1.041161555E1
7.506250729E0,-1.711854219E0,2.616862535E0,1.014902115E1,1.061984203E1
7.508250306E0,-1.496376038E0,2.600103140E0,1.025197124E1,1.068188148E1
7.510248113E0,-1.357512355E0,2.571372509E0,1.026873112E1,1.067247090E1
7.512247421E0,-1.036689281E0,2.487575531E0,1.027830791E1,1.062574093E1
7.514245113E0,-8.403648138E-1,2.410961151E0,1.020408726E1,1.051866643E1
7.516244460E0,-7.517793179E-1,2.379836559E0,1.018253994E1,1.048393599E1
7.518242190E0,-3.567360640E-1,2.303221941E0,1.024478912E1,1.050655967E1
7.520241460E0,2.202665508E-1,2.233790159E0,1.039801788E1,1.063753316E1
7.522318344E0,3.375824392E-1,2.188300371E0,1.032140350E1,1.055622995E1
7.524306575E0,3.519476354E-1,2.078166962E0,9.957485199E0,1.017812146E1
7.526305036E0,2.154781520E-1,1.994369984E0,9.514557838E0,9.723721167E0
7.528304460E0,1.604115069E-1,1.951274395E0,9.349357605E0,9.552156366E0
7.530302344E0,1.364694983E-1,1.881842494E0,9.188945770E0,9.380654533E0
7.532301806E0,1.316810995E-1,1.793257117E0,9.131484985E0,9.306832385E0
7.534299729E0,1.125274822E-1,1.759738207E0,9.057265282E0,9.227317886E0
7.536299344E0,-9.576806799E-3,1.697489023E0,8.757989883E0,8.920983550E0
7.538297652E0,-1.221042871E-1,1.651999116E0,8.355764389E0,8.518380660E0
7.540297421E0,-1.484405100E-1,1.620874524E0,8.133103371E0,8.294373951E0
7.542497652E0,-1.580173075E-1,1.604115129E0,7.718906403E0,7.885408732E0
7.544315267E0,-9.816227108E-2,1.589749932E0,7.393294811E0,7.562919333E0
7.546310152E0,-9.337386489E-2,1.584961534E0,7.259219646E0,7.430820387E0
7.548309690E0,-1.460463107E-1,1.635239720E0,6.979097843E0,7.169598676E0
7.550307959E0,-5.267243832E-2,1.635239720E0,6.840234280E0,7.033177684E0
7.552307729E0,1.915361285E-1,1.651999116E0,6.672640324E0,6.876766395E0
7.554305575E0,2.729389966E-1,1.659181833E0,6.473921299E0,6.688724620E0
7.556305075E0,3.040636182E-1,1.659181833E0,6.438008308E0,6.655320429E0
7.558302998E0,3.830722570E-1,1.697489023E0,6.438008308E0,6.669045233E0
7.560302729E0,5.363011956E-1,1.728613615E0,6.526593685E0,6.772898134E0
7.562318998E0,5.722141862E-1,1.735796213E0,6.584054470E0,6.833022086E0
7.564319421E0,4.884171486E-1,1.752555609E0,6.675034523E0,6.918532240E0
7.566317382E0,4.022258818E-1,1.762132406E0,6.823474884E0,7.058803423E0
7.568317229E0,4.309563041E-1,1.771709204E0,6.962338448E0,7.197140647E0
7.570315075E0,4.285621047E-1,1.781286120E0,7.220912457E0,7.449712909E0
7.572315036E0,2.777273953E-1,1.817199111E0,7.429207802E0,7.653265556E0
7.574313267E0,1.939303428E-1,1.836352706E0,7.544129372E0,7.766832573E0
7.576312882E0,5.746084079E-2,1.865083098E0,7.781155586E0,8.001763491E0
7.578311305E0,-1.149216816E-1,1.908178806E0,8.022970200E0,8.247569592E0
7.580310729E0,-2.059013397E-1,1.948880196E0,8.140285492E0,8.372859563E0
7.582383382E0,-3.088520169E-1,2.027888775E0,8.415618896E0,8.662006919E0
7.584371305E0,-4.213795066E-1,2.090138197E0,8.705317497E0,8.962633045E0
7.586368382E0,-5.315127969E-1,2.109291792E0,8.813055992E0,9.077531252E0
7.588367613E0,-7.613561153E-1,2.135627985E0,8.971074104E0,9.253147606E0
7.590365729E0,-9.433154464E-1,2.219424963E0,9.193734169E0,9.504758764E0
7.592365536E0,-9.864110947E-1,2.269703150E0,9.349357605E0,9.671351863E0
7.594363498E0,-1.041477680E0,2.341529369E0,9.636661530E0,9.971593703E0
7.596363305E0,-1.137245774E0,2.382230759E0,9.753977776E0,1.010487178E1
7.598361767E0,-1.170764685E0,2.391807556E0,9.761159897E0,1.011788890E1
7.600361613E0,-1.213860273E0,2.420537949E0,9.725247383E0,1.009519180E1
7.602376344E0,-1.338358760E0,2.437297344E0,9.706093788E0,1.009652807E1
7.604376421E0,-1.383848548E0,2.525882721E0,9.722852707E0,1.014046276E1
7.606374113E0,-1.450886250E0,2.585737944E0,9.710882187E0,1.015344003E1
7.608374036E0,-1.493981838E0,2.621650934E0,9.658209801E0,1.011859931E1
7.610372036E0,-1.470039845E0,2.688688517E0,9.521739960E0,1.000267939E1
7.612371536E0,-1.443703651E0,2.688688517E0,9.318233490E0,9.805243574E0
7.614369305E0,-1.467645645E0,2.695871115E0,9.244012833E0,9.740301744E0
7.616368882E0,-1.498770237E0,2.683900118E0,9.064447403E0,9.571511834E0
7.618366844E0,-1.462857246E0,2.676717520E0,8.889671326E0,9.398458612E0
7.620367267E0,-1.453280449E0,2.655169725E0,8.844181061E0,9.347806640E0
7.622448536E0,-1.412579060E0,2.624045134E0,8.769960403E0,9.262461765E0
7.624437498E0,-1.438915253E0,2.619256735E0,8.595184326E0,9.099899810E0
7.626436075E0,-1.462857246E0,2.614468336E0,8.473079681E0,8.987128312E0
7.628436267E0,-1.453280449E0,2.549824715E0,8.226476669E0,8.734331602E0
7.630434459E0,-1.369483352E0,2.494758129E0,8.090007782E0,8.575985581E0
7.632434151E0,-1.367089152E0,2.482787132E0,8.061277390E0,8.545019476E0
7.634432344E0,-1.393425345E0,2.454056740E0,7.999027729E0,8.482244590E0
7.636432113E0,-1.393425345E0,2.446874142E0,7.891288757E0,8.378619547E0
7.638430305E0,-1.400607944E0,2.444479942E0,7.821856976E0,8.313761564E0
7.640429998E0,-1.410184860E0,2.456450939E0,7.733271599E0,8.235670111E0
7.642509767E0,-1.304839969E0,2.446874142E0,7.584830761E0,8.075856492E0
7.644498267E0,-1.233013868E0,2.446874142E0,7.508216381E0,7.992548373E0
7.646496574E0,-1.197100878E0,2.446874142E0,7.462726593E0,7.944339606E0
7.648495959E0,-1.283292055E0,2.446874142E0,7.441178799E0,7.937579825E0
7.650537113E0,-1.333570361E0,2.461239338E0,7.426813602E0,7.936855125E0
7.652536921E0,-1.352723956E0,2.477998734E0,7.357381821E0,7.880444599E0
7.654534767E0,-1.312022567E0,2.489969730E0,7.297526836E0,7.821460887E0
7.656534305E0,-1.307234168E0,2.492363930E0,7.292738438E0,7.816954205E0
7.658532190E0,-1.347935557E0,2.516305923E0,7.307103634E0,7.844902121E0
7.660531459E0,-1.355118155E0,2.545036316E0,7.311892033E0,7.859854971E0
7.662561651E0,-1.321599364E0,2.549824715E0,7.309497833E0,7.853469904E0
7.664560805E0,-1.271321058E0,2.573766708E0,7.314286232E0,7.857436948E0
7.666558997E0,-1.276109457E0,2.580949545E0,7.357381821E0,7.900684980E0
7.668558574E0,-1.280897856E0,2.576161146E0,7.362170219E0,7.904356767E0
7.670556536E0,-1.323993564E0,2.588132143E0,7.364564419E0,7.917587766E0
7.672556305E0,-1.417367458E0,2.602497339E0,7.378929615E0,7.951762394E0
7.674554420E0,-1.474828243E0,2.612074137E0,7.400477409E0,7.985306226E0
7.676554113E0,-1.601720929E0,2.650381327E0,7.441178799E0,8.059849442E0
7.678552344E0,-1.649604917E0,2.674323320E0,7.467514992E0,8.101665369E0
7.680551882E0,-1.745373011E0,2.710236311E0,7.534552574E0,8.195193122E0
7.682640420E0,-1.833958507E0,2.762908697E0,7.654263020E0,8.341751054E0
7.684629228E0,-1.889025092E0,2.770091295E0,7.733271599E0,8.428838070E0
7.686628036E0,-1.951274395E0,2.817975283E0,7.855375767E0,8.570611699E0
7.688628151E0,-2.102109194E0,2.880224705E0,7.991845131E0,8.751236827E0
7.690626767E0,-2.152387381E0,2.911349297E0,8.073247910E0,8.847940889E0
7.692627113E0,-2.190694571E0,2.987963676E0,8.243236542E0,9.037589187E0
7.694625882E0,-2.200271368E0,3.035847664E0,8.437167168E0,9.232732799E0
7.696625959E0,-2.212242365E0,3.057395458E0,8.520963669E0,9.319254536E0
7.698624190E0,-2.274491549E0,3.122039080E0,8.688557625E0,9.508494803E0
7.700624305E0,-2.324769735E0,3.169923067E0,8.848969460E0,9.682831563E0
7.702663574E0,-2.334346771E0,3.177105665E0,8.927978516E0,9.759711862E0
7.704663613E0,-2.372653961E0,3.198653460E0,9.038111687E0,9.876655995E0
7.706662113E0,-2.343923569E0,3.184288263E0,9.081207275E0,9.904645123E0
7.708662190E0,-2.315192938E0,3.189076662E0,9.093177795E0,9.910409210E0
7.710660074E0,-2.312798738E0,3.201047659E0,9.095572472E0,9.915905541E0
7.712660267E0,-2.398990154E0,3.236960649E0,9.093177795E0,9.945800643E0
7.714658420E0,-2.415749550E0,3.256114244E0,9.069235802E0,9.934241989E0
7.716658036E0,-2.487575531E0,3.282450438E0,9.011775017E0,9.908309737E0
7.718656113E0,-2.576161146E0,3.303998232E0,8.927978516E0,9.862140282E0
7.720656190E0,-2.626439333E0,3.327940464E0,8.877699852E0,9.838034660E0
7.722876920E0,-2.700659513E0,3.351882458E0,8.777143478E0,9.775833747E0
7.724694920E0,-2.700659513E0,3.375824451E0,8.710105896E0,9.723975383E0
7.726690228E0,-2.724601507E0,3.375824451E0,8.681375504E0,9.704943314E0
7.728690305E0,-2.779668093E0,3.387795448E0,8.616731644E0,9.667045925E0
7.730688420E0,-2.715024710E0,3.378218651E0,8.568847656E0,9.602545006E0
7.732688190E0,-2.645592928E0,3.371036053E0,8.552088737E0,9.565629503E0
7.734686420E0,-2.509123325E0,3.332728863E0,8.516175270E0,9.483038688E0
7.736686459E0,-2.355894566E0,3.303998232E0,8.473079681E0,9.394664593E0
7.738684843E0,-2.296039343E0,3.239354849E0,8.449137688E0,9.335584833E0
7.740684728E0,-2.183511972E0,3.201047659E0,8.355764389E0,9.210495599E0
7.742783189E0,-2.061407566E0,3.145981073E0,8.267178535E0,9.082556854E0
7.744771882E0,-2.013523579E0,3.119644880E0,8.224082947E0,9.023414082E0
7.746770228E0,-1.929726601E0,3.055001259E0,8.123526573E0,8.890925792E0
7.748769997E0,-1.865083098E0,3.023876667E0,8.073247910E0,8.820413645E0
7.750768036E0,-1.843535304E0,2.964021683E0,8.051700592E0,8.775758051E0
7.752767766E0,-1.836352706E0,2.925714493E0,7.999027729E0,8.713004141E0
7.754765843E0,-1.831564307E0,2.906560898E0,7.987056732E0,8.694584482E0
7.756765766E0,-1.843535304E0,2.899378300E0,7.996633530E0,8.703514506E0
7.758764036E0,-1.857900500E0,2.877830505E0,8.020575523E0,8.721429608E0
7.760764189E0,-1.865083098E0,2.849100113E0,8.020575523E0,8.713526160E0
7.762856997E0,-1.869871497E0,2.815581083E0,8.015787125E0,8.699239017E0
7.764846074E0,-1.855506301E0,2.789244890E0,8.022970200E0,8.694299369E0
7.766844805E0,-1.841141105E0,2.786850691E0,8.030152321E0,8.697107774E0
7.768844766E0,-1.795651317E0,2.801215887E0,8.018181801E0,8.681152774E0
7.770843112E0,-1.721431017E0,2.784456491E0,8.013393402E0,8.656269203E0
7.772843112E0,-1.692700624E0,2.777273893E0,8.008605003E0,8.643855609E0
7.774841305E0,-1.620874524E0,2.743755102E0,7.996633530E0,8.608227117E0
7.776841112E0,-1.553836942E0,2.736572504E0,7.960720539E0,8.560158282E0
7.778839305E0,-1.510741234E0,2.729389906E0,7.955932140E0,8.545686898E0
7.780839266E0,-1.419761658E0,2.688688517E0,7.951143742E0,8.512664442E0
7.783064535E0,-1.309628367E0,2.657563925E0,7.982268333E0,8.514363172E0
7.784882074E0,-1.266532660E0,2.636016130E0,8.003816605E0,8.521371149E0
7.786876959E0,-1.189918280E0,2.604891539E0,8.027758598E0,8.523278334E0
7.788876959E0,-1.142034173E0,2.580949545E0,8.066065788E0,8.545581309E0
7.790875228E0,-1.132457376E0,2.566584110E0,8.094796181E0,8.567119639E0
7.792874689E0,-1.113303781E0,2.521094322E0,8.145073891E0,8.598697028E0
7.794872343E0,-1.127668977E0,2.463633537E0,8.190564156E0,8.627077646E0
7.796872151E0,-1.146822572E0,2.437297344E0,8.209717751E0,8.640317465E0
7.798870151E0,-1.225831270E0,2.422932148E0,8.250418663E0,8.685774036E0
7.800869728E0,-1.316810966E0,2.425326347E0,8.295908928E0,8.742900202E0
7.802908343E0,-1.350329757E0,2.430114746E0,8.327033043E0,8.778856841E0
7.804908228E0,-1.448492050E0,2.432508945E0,8.365341187E0,8.831430357E0
7.806906420E0,-1.539471745E0,2.449268341E0,8.406042099E0,8.889906211E0
7.808905882E0,-1.561019540E0,2.475604534E0,8.434772491E0,8.928089762E0
7.811098343E0,-1.613691926E0,2.516305923E0,8.520963669E0,9.030095181E0
7.812968151E0,-1.644816518E0,2.552218914E0,8.623914719E0,9.142819469E0
7.814962458E0,-1.661576033E0,2.576161146E0,8.683769226E0,9.208978724E0
7.816962266E0,-1.683123827E0,2.609679937E0,8.813055992E0,9.344158128E0
7.818960305E0,-1.699883223E0,2.633621931E0,8.913613319E0,9.448707311E0
7.820960420E0,-1.711854219E0,2.679111719E0,8.963891029E0,9.511016079E0
7.823057805E0,-1.738190413E0,2.674323320E0,9.076418877E0,9.620534848E0
7.825046112E0,-1.769315004E0,2.686294317E0,9.167398453E0,9.715340814E0
7.827044112E0,-1.800439715E0,2.688688517E0,9.210494041E0,9.762368032E0
7.829043420E0,-1.884236693E0,2.724601507E0,9.320627213E0,9.891809386E0
7.831040920E0,-1.941697598E0,2.729389906E0,9.428366661E0,1.000569122E1
7.833040305E0,-1.968033791E0,2.743755102E0,9.469067574E0,1.005308857E1
7.835038304E0,-2.018311977E0,2.753331900E0,9.550470352E0,1.014228296E1
7.837037766E0,-2.027888775E0,2.748543501E0,9.574412346E0,1.016544126E1
7.839035458E0,-2.039859772E0,2.774879694E0,9.607931137E0,1.020653349E1
7.841034881E0,-2.061407566E0,2.767697096E0,9.619902611E0,1.022017977E1
7.843073766E0,-2.078166962E0,2.777273893E0,9.622296333E0,1.022842192E1
7.845073151E0,-2.097320795E0,2.832340717E0,9.612719536E0,1.023842201E1
7.847070843E0,-2.126051188E0,2.849100113E0,9.591172218E0,1.022878534E1
7.849070266E0,-2.142810583E0,2.865859509E0,9.588777542E0,1.023471752E1
